route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
25511,3,10272784,West End Station,,0,1192441,131138,1,0
25511,3,10272785,West End Station,,0,1192440,131138,1,0
25511,3,10272786,West End Station,,0,1192441,131138,1,0
25511,3,10272787,West End Station,,0,1192440,131138,1,0
25511,3,10272788,West End Station,,0,1192441,131138,1,0
25511,3,10272789,West End Station,,0,1192440,131138,1,0
25511,3,10272790,West End Station,,0,1192441,131138,1,0
25511,3,10272791,West End Station,,0,1192440,131138,1,0
25511,3,10272792,West End Station,,0,1192441,131138,1,0
25511,3,10272793,West End Station,,0,1192440,131138,1,0
25511,3,10272794,West End Station,,0,1192441,131138,1,0
25511,3,10272795,West End Station,,0,1192440,131138,1,0
25511,3,10272796,West End Station,,0,1192441,131138,1,0
25511,3,10272797,West End Station,,0,1192440,131138,1,0
25511,3,10272798,West End Station,,0,1192441,131138,1,0
25511,3,10272799,West End Station,,0,1192440,131138,1,0
25511,3,10272800,West End Station,,0,1192441,131138,1,0
25511,3,10272801,West End Station,,0,1192440,131138,1,0
25511,3,10272802,West End Station,,0,1192441,131138,1,0
25511,3,10272803,West End Station,,0,1192440,131138,1,0
25511,3,10272804,West End Station,,0,1192441,131138,1,0
25511,3,10272805,West End Station,,0,1192440,131138,1,0
25511,3,10272806,West End Station,,0,1192441,131138,1,0
25511,3,10272807,West End Station,,0,1192440,131138,1,0
25511,3,10272808,West End Station,,0,1192441,131138,1,0
25511,3,10272809,West End Station,,0,1192440,131138,1,0
25511,3,10272810,West End Station,,0,1192441,131138,1,0
25511,3,10272811,West End Station,,0,1192440,131138,1,0
25511,3,10272812,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272813,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272814,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272815,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272816,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272817,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272818,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272819,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272820,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272821,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272822,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272823,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272824,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272825,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272826,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272827,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272828,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272829,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272830,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272831,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272832,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272833,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272834,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272835,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272836,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272837,Moores Mill Center,,1,1192440,131139,1,0
25511,3,10272838,Moores Mill Center,,1,1192441,131139,1,0
25511,3,10272839,Moores Mill Center,,1,1192440,131139,1,0
25512,3,10273374,East Lake Station,,0,1192472,131140,1,0
25512,3,10273373,East Lake Station,,0,1192473,131140,1,0
25512,3,10273372,East Lake Station,,0,1192474,131140,1,0
25512,3,10273371,East Lake Station,,0,1192471,131140,1,0
25512,3,10273370,East Lake Station,,0,1192475,131140,1,0
25512,3,10273369,East Lake Station,,0,1192472,131140,1,0
25512,3,10273368,East Lake Station,,0,1192473,131140,1,0
25512,3,10273367,East Lake Station,,0,1192474,131140,1,0
25512,3,10273366,East Lake Station,,0,1192471,131140,1,0
25512,3,10273365,East Lake Station,,0,1192475,131140,1,0
25512,3,10273364,East Lake Station,,0,1192472,131140,1,0
25512,3,10273363,East Lake Station,,0,1192473,131140,1,0
25512,3,10273362,East Lake Station,,0,1192474,131140,1,0
25512,3,10273361,East Lake Station,,0,1192471,131140,1,0
25512,3,10273360,East Lake Station,,0,1192475,131140,1,0
25512,3,10273359,East Lake Station,,0,1192472,131140,1,0
25512,3,10273358,East Lake Station,,0,1192473,131140,1,0
25512,3,10273357,East Lake Station,,0,1192474,131140,1,0
25512,3,10273356,East Lake Station,,0,1192471,131140,1,0
25512,3,10273355,East Lake Station,,0,1192475,131140,1,0
25512,3,10273354,East Lake Station,,0,1192472,131140,1,0
25512,3,10273353,East Lake Station,,0,1192473,131140,1,0
25512,3,10273352,East Lake Station,,0,1192474,131140,1,0
25512,3,10273351,East Lake Station,,0,1192471,131140,1,0
25512,3,10273350,East Lake Station,,0,1192475,131140,1,0
25512,3,10273349,East Lake Station,,0,1192472,131140,1,0
25512,3,10273348,East Lake Station,,0,1192473,131140,1,0
25512,3,10273347,East Lake Station,,0,1192474,131140,1,0
25512,3,10273346,East Lake Station,,0,1192471,131140,1,0
25512,3,10273345,East Lake Station,,0,1192475,131140,1,0
25512,3,10273344,East Lake Station,,0,1192472,131140,1,0
25512,3,10273343,East Lake Station,,0,1192473,131140,1,0
25512,3,10273338,East Lake Station,,0,1192474,131140,1,0
25512,3,10273342,East Lake Station,,0,1192471,131140,1,0
25512,3,10273341,East Lake Station,,0,1192475,131140,1,0
25512,3,10273340,East Lake Station,,0,1192472,131140,1,0
25512,3,10273339,East Lake Station,,0,1192473,131140,1,0
25512,3,10273337,East Lake Station,,0,1192474,131140,1,0
25512,3,10273375,East Lake Station,,0,1192471,131140,1,0
25512,3,10273382,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273381,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273380,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273379,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273378,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273377,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273376,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273413,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273412,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273411,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273410,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273409,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273408,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273407,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273406,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273405,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273404,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273403,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273402,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273401,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273400,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273399,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273397,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273396,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273395,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273398,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273394,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273393,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273392,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273391,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273390,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273389,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273388,North Avenue Station,,1,1192472,131141,1,0
25512,3,10273387,North Avenue Station,,1,1192473,131141,1,0
25512,3,10273386,North Avenue Station,,1,1192474,131141,1,0
25512,3,10273385,North Avenue Station,,1,1192471,131141,1,0
25512,3,10273384,North Avenue Station,,1,1192475,131141,1,0
25512,3,10273383,North Avenue Station,,1,1192472,131141,1,0
25513,3,10273810,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273811,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273812,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273813,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273814,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273815,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273816,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273817,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273818,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273819,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273820,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273821,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273822,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273823,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273824,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273825,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273826,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273827,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273828,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273829,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273830,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273831,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273832,Helene Mills Senior Center,,0,1192502,131142,1,0
25513,3,10273833,Helene Mills Senior Center,,0,1192501,131142,1,0
25513,3,10273834,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273835,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273836,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273837,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273838,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273839,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273840,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273841,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273842,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273843,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273844,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273845,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273846,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273847,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273848,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273849,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273850,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273851,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273852,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273853,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273854,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273855,H.E. Holmes Station,,1,1192501,131143,1,0
25513,3,10273856,H.E. Holmes Station,,1,1192502,131143,1,0
25513,3,10273857,H.E. Holmes Station,,1,1192501,131143,1,0
25514,3,10343090,Constitution Road,,0,1192527,131145,1,0
25514,3,10343091,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343092,Constitution Road,,0,1192529,131145,1,0
25514,3,10343093,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343094,Constitution Road,,0,1192527,131145,1,0
25514,3,10343095,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343096,Constitution Road,,0,1192529,131145,1,0
25514,3,10343097,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343098,Constitution Road,,0,1192527,131145,1,0
25514,3,10343099,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343100,Constitution Road,,0,1192529,131145,1,0
25514,3,10343101,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343102,Constitution Road,,0,1192527,131145,1,0
25514,3,10343103,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343104,Constitution Road,,0,1192529,131145,1,0
25514,3,10343105,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343106,Constitution Road,,0,1192527,131145,1,0
25514,3,10343107,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343108,Constitution Road,,0,1192529,131145,1,0
25514,3,10343109,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343110,Constitution Road,,0,1192527,131145,1,0
25514,3,10343111,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343112,Constitution Road,,0,1192529,131145,1,0
25514,3,10343113,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343114,Constitution Road,,0,1192527,131145,1,0
25514,3,10343115,Rebel Forest,,0,1192530,131144,1,0
25514,3,10343116,Constitution Road,,0,1192529,131145,1,0
25514,3,10343117,Rebel Forest,,0,1192528,131144,1,0
25514,3,10343118,Constitution Road,,0,1192527,131145,1,0
25514,3,10343119,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343120,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343121,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343122,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343123,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343124,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343125,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343126,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343127,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343128,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343129,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343130,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343131,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343132,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343133,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343134,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343135,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343136,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343137,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343138,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343139,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343140,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343141,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343142,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343143,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25514,3,10343144,Inman Park/Reynoldstown Station,,1,1192527,131147,1,0
25514,3,10343145,Inman Park/Reynoldstown Station,,1,1192530,131146,1,0
25514,3,10343146,Inman Park/Reynoldstown Station,,1,1192529,131147,1,0
25514,3,10343147,Inman Park/Reynoldstown Station,,1,1192528,131146,1,0
25515,3,10275050,Lindbergh Center Station,,0,1192589,131148,1,0
25515,3,10275049,Lindbergh Center Station,,0,1192590,131148,1,0
25515,3,10275048,Lindbergh Center Station,,0,1192591,131148,1,0
25515,3,10275047,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275046,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275045,Lindbergh Center Station,,0,1192589,131148,1,0
25515,3,10275044,Lindbergh Center Station,,0,1192590,131148,1,0
25515,3,10275043,Lindbergh Center Station,,0,1192591,131148,1,0
25515,3,10275042,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275041,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275040,Lindbergh Center Station,,0,1192589,131148,1,0
25515,3,10275039,Lindbergh Center Station,,0,1192590,131148,1,0
25515,3,10275038,Lindbergh Center Station,,0,1192591,131148,1,0
25515,3,10275037,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275036,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275035,Lindbergh Center Station,,0,1192589,131148,1,0
25515,3,10275034,Lindbergh Center Station,,0,1192590,131148,1,0
25515,3,10275033,Lindbergh Center Station,,0,1192591,131148,1,0
25515,3,10275032,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275031,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275030,Lindbergh Center Station,,0,1192589,131148,1,0
25515,3,10275029,Lindbergh Center Station,,0,1192590,131148,1,0
25515,3,10275028,Lindbergh Center Station,,0,1192591,131148,1,0
25515,3,10275027,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275026,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275025,Lindbergh Center Station,,0,1192589,131148,1,0
25515,3,10275024,Lindbergh Center Station,,0,1192590,131148,1,0
25515,3,10275023,Lindbergh Center Station,,0,1192591,131148,1,0
25515,3,10275022,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275021,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275020,Lindbergh Center Station,,0,1192587,131148,1,0
25515,3,10275019,Lindbergh Center Station,,0,1192588,131148,1,0
25515,3,10275018,Lindbergh Center Station,,0,1192584,131148,1,0
25515,3,10275017,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275016,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275015,Lindbergh Center Station,,0,1192587,131148,1,0
25515,3,10275014,Lindbergh Center Station,,0,1192588,131148,1,0
25515,3,10275013,Lindbergh Center Station,,0,1192584,131148,1,0
25515,3,10275012,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275011,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275010,Lindbergh Center Station,,0,1192587,131148,1,0
25515,3,10275009,Lindbergh Center Station,,0,1192588,131148,1,0
25515,3,10275066,Lindbergh Center Station,,0,1192584,131148,1,0
25515,3,10275065,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275064,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275063,Lindbergh Center Station,,0,1192587,131148,1,0
25515,3,10275062,Lindbergh Center Station,,0,1192588,131148,1,0
25515,3,10275061,Lindbergh Center Station,,0,1192584,131148,1,0
25515,3,10275060,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275059,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275058,Lindbergh Center Station,,0,1192587,131148,1,0
25515,3,10275057,Lindbergh Center Station,,0,1192588,131148,1,0
25515,3,10275056,Lindbergh Center Station,,0,1192584,131148,1,0
25515,3,10275055,Lindbergh Center Station,,0,1192585,131148,1,0
25515,3,10275054,Lindbergh Center Station,,0,1192586,131148,1,0
25515,3,10275053,Lindbergh Center Station,,0,1192587,131148,1,0
25515,3,10275052,Lindbergh Center Station,,0,1192588,131148,1,0
25515,3,10275051,Lindbergh Center Station,,0,1192584,131148,1,0
25515,3,10275102,Dunwoody Station,,1,1192589,131149,1,0
25515,3,10275101,Dunwoody Station,,1,1192590,131149,1,0
25515,3,10275100,Dunwoody Station,,1,1192591,131149,1,0
25515,3,10275099,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275098,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275097,Dunwoody Station,,1,1192589,131149,1,0
25515,3,10275089,Dunwoody Station,,1,1192590,131149,1,0
25515,3,10275088,Dunwoody Station,,1,1192591,131149,1,0
25515,3,10275087,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275086,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275085,Dunwoody Station,,1,1192589,131149,1,0
25515,3,10275084,Dunwoody Station,,1,1192590,131149,1,0
25515,3,10275083,Dunwoody Station,,1,1192591,131149,1,0
25515,3,10275082,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275081,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275080,Dunwoody Station,,1,1192589,131149,1,0
25515,3,10275067,Dunwoody Station,,1,1192590,131149,1,0
25515,3,10275079,Dunwoody Station,,1,1192591,131149,1,0
25515,3,10275078,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275077,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275076,Dunwoody Station,,1,1192589,131149,1,0
25515,3,10275075,Dunwoody Station,,1,1192590,131149,1,0
25515,3,10275074,Dunwoody Station,,1,1192591,131149,1,0
25515,3,10275073,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275072,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275071,Dunwoody Station,,1,1192589,131149,1,0
25515,3,10275070,Dunwoody Station,,1,1192590,131149,1,0
25515,3,10275069,Dunwoody Station,,1,1192591,131149,1,0
25515,3,10275068,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275124,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275123,Dunwoody Station,,1,1192587,131149,1,0
25515,3,10275122,Dunwoody Station,,1,1192588,131149,1,0
25515,3,10275121,Dunwoody Station,,1,1192584,131149,1,0
25515,3,10275120,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275119,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275118,Dunwoody Station,,1,1192587,131149,1,0
25515,3,10275117,Dunwoody Station,,1,1192588,131149,1,0
25515,3,10275116,Dunwoody Station,,1,1192584,131149,1,0
25515,3,10275115,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275114,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275113,Dunwoody Station,,1,1192587,131149,1,0
25515,3,10275112,Dunwoody Station,,1,1192588,131149,1,0
25515,3,10275111,Dunwoody Station,,1,1192584,131149,1,0
25515,3,10275110,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275109,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275108,Dunwoody Station,,1,1192587,131149,1,0
25515,3,10275107,Dunwoody Station,,1,1192588,131149,1,0
25515,3,10275106,Dunwoody Station,,1,1192584,131149,1,0
25515,3,10275105,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275104,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275103,Dunwoody Station,,1,1192587,131149,1,0
25515,3,10275096,Dunwoody Station,,1,1192588,131149,1,0
25515,3,10275095,Dunwoody Station,,1,1192584,131149,1,0
25515,3,10275094,Dunwoody Station,,1,1192585,131149,1,0
25515,3,10275093,Dunwoody Station,,1,1192586,131149,1,0
25515,3,10275092,Dunwoody Station,,1,1192587,131149,1,0
25515,3,10275091,Dunwoody Station,,1,1192588,131149,1,0
25515,3,10275090,Dunwoody Station,,1,1192584,131149,1,0
25516,3,10344668,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344669,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344670,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344671,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344672,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344673,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344674,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344675,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344676,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344677,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344678,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344679,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344680,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344681,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344682,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344683,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344684,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344685,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344686,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344687,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344688,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344689,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344690,Inman Park/Reynoldstown Station via Woodland Hills,,0,1196025,131150,1,0
25516,3,10344691,Inman Park/Reynoldstown Station,,0,1196026,131151,1,0
25516,3,10344716,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344692,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344693,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344694,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344695,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344696,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344697,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344698,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344699,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344700,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344701,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344702,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344703,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344704,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344705,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344706,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344707,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344708,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344709,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344710,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344711,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344712,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344713,Lindbergh Center Station,,1,1196025,131154,1,0
25516,3,10344714,Lindbergh Center Station via Woodland Hills,,1,1196026,131153,1,0
25516,3,10344715,Lindbergh Center Station,,1,1196025,131154,1,0
25517,3,10276002,Brookhaven/Oglethorpe Station,,0,1192644,131156,1,0
25517,3,10276001,Brookhaven/Oglethorpe Station,,0,1192645,131156,1,0
25517,3,10276000,Brookhaven/Oglethorpe Station,,0,1192644,131156,1,0
25517,3,10275999,Brookhaven/Oglethorpe Station,,0,1192645,131156,1,0
25517,3,10275998,Brookhaven/Oglethorpe Station,,0,1192644,131156,1,0
25517,3,10275997,Brookhaven/Oglethorpe Station,,0,1192645,131156,1,0
25517,3,10275996,Brookhaven/Oglethorpe Station,,0,1192644,131156,1,0
25517,3,10275995,Brookhaven/Oglethorpe Station,,0,1192645,131156,1,0
25517,3,10275994,Brookhaven/Oglethorpe Station,,0,1192644,131156,1,0
25517,3,10275993,Brookhaven/Oglethorpe Station,,0,1192645,131156,1,0
